x,y,z,intensity,gps_time,label,global_id
746002.06530151,2573795.30084106,463.71661377,9252,5340.359,9,103010001
746002.12200317,2573795.44952271,463.57672119,9252,5340.359,9,103010001
746002.00499878,2573795.07333252,467.55734253,14135,5340.464,9,103010001
746002.01949463,2573795.24322388,467.4644165,14135,5340.464,9,103010001
746002.0289856,2573795.22973511,467.74252319,14392,5340.561,9,103010001
746002.0670105,2573795.41891357,467.69064331,14392,5340.561,9,103010001
746001.98800049,2573795.02523682,467.53213501,7453,5340.6577,9,103010001
746002.02410278,2573795.20843384,467.52722168,7453,5340.6577,9,103010001
746009.02980957,2573793.40841553,464.8833313,9509,5341.2524,9,103010001
746002.09450684,2573795.13342163,467.77911377,6939,5341.254,9,103010001
746005.1111084,2573794.68313477,464.17663574,14649,5341.3486,9,103010001
746009.4894043,2573793.85723755,464.81463623,16191,5341.3486,9,103010001
746009.15090332,2573793.89373657,464.99673462,16191,5341.3486,9,103010001
746009.08370361,2573793.57592651,465.09552002,10794,5341.449,9,103010001
746002.13588867,2573795.74871704,467.74603271,11308,5341.45,9,103010001
746008.9012085,2573792.80892822,465.11514282,7710,5341.551,9,103010001
746002.09731445,2573795.24053833,466.26013184,6425,5341.5513,9,103010001
746002.01400146,2573795.1547229,466.40383911,6425,5341.5513,9,103010001
746002.08208618,2573795.04131958,466.56964111,6425,5341.5513,9,103010001
746002.13479004,2573795.72881958,464.55801392,8995,5341.653,9,103010001
746009.25560913,2573794.37054321,465.48812866,25700,5341.653,9,103010001
746009.21569214,2573794.2316272,465.62753296,12079,5341.6533,9,103010001
746002.05889282,2573795.34973022,464.93652344,8995,5341.6533,9,103010001
746002.05001221,2573795.21563599,465.06912231,8995,5341.6533,9,103010001
746002.08129272,2573795.06692383,465.21322632,9252,5341.6533,9,103010001
746002.06490479,2573795.2986438,467.64941406,16191,5341.654,9,103010001
746009.309198,2573794.61083862,465.90771484,8738,5341.75,9,103010001
746009.26351318,2573794.44323608,466.0010376,25700,5341.75,9,103010001
746009.22689209,2573794.26473877,466.10043335,8738,5341.75,9,103010001
746009.38851318,2573793.03933594,464.33682251,10023,5341.75,9,103010001
746002.06090698,2573795.34493897,465.30511475,6939,5341.75,9,103010001
746002.10241089,2573795.1658313,465.40634155,6939,5341.7505,9,103010001
746009.22579346,2573793.69872925,466.4168396,8738,5341.7505,9,103010001
746002.14141235,2573795.71041748,467.26803589,8995,5341.7505,9,103010001
746002.119104,2573795.39153931,467.44683838,8995,5341.7505,9,103010001
746002.059198,2573795.2618396,463.82473755,4626,5341.8535,9,103010001
746002.05620728,2573795.08752319,463.87313843,4626,5341.8535,9,103010001
746009.43358765,2573793.36804077,464.7109375,6168,5341.8535,9,103010001
746002.1098877,2573795.64703247,467.6260376,6939,5341.8535,9,103010001
746004.18010864,2573795.6283252,466.5524292,5140,5341.963,9,103010001
746004.12120972,2573795.44091675,466.55072021,15420,5341.963,9,103010001
746003.67669067,2573795.32842896,466.49252319,4883,5341.963,9,103010001
746002.11229858,2573795.4118335,466.27124023,4626,5341.963,9,103010001
746002.13659058,2573795.67404053,467.10873413,4369,5342.367,9,103010001
746002.13408813,2573795.58303711,466.95901489,4369,5342.367,9,103010001
746002.10109863,2573795.38802979,465.42782593,7453,5342.4683,9,103010001
746002.13189087,2573795.33743164,465.27111816,7453,5342.4683,9,103010001
746002.10540161,2573795.29672119,465.10702515,7453,5342.4683,9,103010001
746002.10241089,2573795.24972412,464.93753052,7453,5342.4683,9,103010001
746005.07531128,2573794.69161865,465.11651611,8224,5342.4688,9,103010001
746005.03600464,2573794.65112183,464.94192505,8224,5342.4688,9,103010001
746009.17019043,2573793.83672974,465.04931641,9509,5342.4688,9,103010001
746009.32848511,2573793.75622437,464.87362671,9509,5342.4688,9,103010001
746008.98500977,2573793.01101563,464.99511719,9766,5342.572,9,103010001
746002.1617981,2573795.68533203,467.81271362,7967,5342.6685,9,103010001
746002.18850098,2573795.72491333,467.63162231,7967,5342.6685,9,103010001
746002.21300659,2573795.84481689,467.11514282,7967,5342.669,9,103010001
746009.14620361,2573793.48434326,464.88131714,16191,5342.6694,9,103010001
746009.50820312,2573793.47091553,464.72131348,16191,5342.6694,9,103010001
746002.10109863,2573795.40893433,464.25622559,11051,5342.7827,9,103010001
746002.10061035,2573795.49062988,464.10592651,5397,5342.7827,9,103010001
746002.15389404,2573795.56802246,463.9536438,5397,5342.7827,9,103010001
746002.07390747,2573795.2717273,467.68093872,4626,5342.879,9,103010001
746002.07729492,2573795.39141724,467.54281616,4626,5342.879,9,103010001
746002.13860474,2573795.6219165,467.27682495,4626,5342.879,9,103010001
746002.16741333,2573795.73153564,467.15054321,4626,5342.879,9,103010001
746002.20931396,2573795.83901855,467.02664185,4626,5342.8794,9,103010001
746009.18538818,2573793.77761719,466.25323486,9252,5342.8794,9,103010001
746009.22741089,2573793.90771362,466.10351563,9252,5342.8794,9,103010001
746002.0967041,2573795.3462207,464.89883423,6168,5342.8794,9,103010001
746009.25509033,2573794.30721924,465.65002441,25700,5342.8794,9,103010001
746009.29039917,2573794.4382312,465.49981689,25700,5342.8794,9,103010001
746009.1770874,2573793.79711792,465.01211548,14392,5342.98,9,103010001
746002.04250488,2573795.14532349,464.1156311,8995,5342.98,9,103010001
746002.08239136,2573795.2863147,464.02023315,8995,5342.98,9,103010001
746002.1138855,2573795.42874023,463.92382813,8995,5342.9805,9,103010001
746002.14040527,2573795.80761597,467.83984375,9252,5343.0767,9,103010001
746009.12230835,2573793.72463867,465.21643066,7453,5343.0767,9,103010001
746002.02340088,2573795.09301636,464.32562256,4369,5343.0767,9,103010001
746002.05059204,2573795.25222656,464.2661438,4369,5343.0767,9,103010001
746002.08690796,2573795.40981934,464.20773315,4369,5343.0767,9,103010001
746002.11080322,2573795.56942627,464.1477356,4369,5343.0767,9,103010001
746002.03011475,2573795.2717273,466.87683105,4369,5343.1694,9,103010001
746005.03939209,2573794.59243652,465.52462769,2827,5343.1694,9,103010001
746002.07390747,2573795.43832275,466.8611145,4369,5343.17,9,103010001
746002.07940063,2573795.25314209,465.11071777,8224,5343.17,9,103010001
746002.08831177,2573795.60092041,466.84173584,4369,5343.17,9,103010001
746009.24749146,2573794.28143188,466.03353882,12336,5343.17,9,103010001
746009.28069458,2573794.46313355,466.01412964,12336,5343.17,9,103010001
746009.30709229,2573794.65551636,465.99243164,9252,5343.17,9,103010001
746009.31218872,2573793.84033081,468.20501709,3084,5343.267,9,103010001
746002.08748779,2573795.53433105,467.03192139,2570,5343.267,9,103010001
746002.13619385,2573795.69702026,467.06143188,2570,5343.267,9,103010001
746002.18511353,2573796.02993652,467.11172485,2570,5343.267,9,103010001
746009.25411377,2573793.92343018,468.33242798,3084,5343.5586,9,103010001
746005.02510986,2573794.71032593,467.72772217,2827,5343.5586,9,103010001
746002.06109009,2573795.28173706,467.32974243,2570,5343.5586,9,103010001
746002.06661377,2573795.38271973,467.4642334,10794,5343.5586,9,103010001
746002.07738647,2573795.48293945,467.59963989,10794,5343.5586,9,103010001
746002.09359131,2573795.58264038,467.7361145,7967,5343.559,9,103010001
746006.44741211,2573794.46942017,464.01132202,11565,5343.6533,9,103010001
746005.04229126,2573794.76013062,464.0269165,5654,5343.6533,9,103010001
746002.07869873,2573795.3507373,464.00622559,7967,5343.6533,9,103010001
746002.09710083,2573795.41311523,464.16043091,10537,5343.6533,9,103010001
746002.07769165,2573795.48141357,464.3102417,10537,5343.6533,9,103010001
746002.09710083,2573795.54391357,464.46472168,10537,5343.6533,9,103010001
746009.28908691,2573794.54281494,465.52374268,15163,5343.654,9,103010001
746009.28640137,2573794.61892578,465.69863892,12079,5343.654,9,103010001
746009.2907959,2573794.69402954,465.87432861,12079,5343.654,9,103010001
746005.13579712,2573795.50622437,465.80172729,8481,5343.654,9,103010001
746005.140802,2573795.57601807,465.9644165,8481,5343.654,9,103010001
746009.54668579,2573793.77493164,464.41824341,5911,5343.749,9,103010001
746009.21160278,2573793.88793823,464.76254272,5654,5343.749,9,103010001
746009.1657959,2573793.92513916,464.94723511,17219,5343.749,9,103010001
746009.17049561,2573793.95413086,465.13781738,17219,5343.749,9,103010001
746009.18718872,2573793.98004028,465.32052612,23387,5343.7495,9,103010001
746009.203302,2573794.00613281,465.50341797,11565,5343.7495,9,103010001
746005.02019653,2573794.69302246,465.14941406,8481,5343.7495,9,103010001
746005.01799927,2573794.72134277,465.32504272,12850,5343.7495,9,103010001
746005.02401123,2573794.74972412,465.51062012,4112,5343.7495,9,103010001
746005.04198608,2573794.77502319,465.68942261,4369,5343.7495,9,103010001
746002.059198,2573795.31692383,465.75912476,3598,5343.7495,9,103010001
746002.08098755,2573795.4745166,466.7543335,11051,5343.7495,9,103010001
746002.09429321,2573795.49993774,466.92382813,3598,5343.75,9,103010001
746002.10579834,2573795.55322144,467.26092529,3598,5343.75,9,103010001
746002.1032959,2573795.57992432,467.41983032,3598,5343.75,9,103010001
746002.10268555,2573795.60781738,467.58773804,11051,5343.75,9,103010001
746002.13659058,2573795.63073608,467.7623291,3598,5343.75,9,103010001
746002.01879272,2573795.2500293,464.89263916,10794,5343.8496,9,103010001
746002.02581177,2573795.23712036,465.05361938,5397,5343.8496,9,103010001
746002.04470215,2573795.22183105,465.224823,5397,5343.85,9,103010001
746002.04729614,2573795.20892212,465.3939209,5397,5343.85,9,103010001
746004.98531494,2573794.64901611,467.2512207,6682,5343.8506,9,103010001
746005.01430664,2573794.61822388,467.61914063,6682,5343.8506,9,103010001
746002.08529053,2573795.56341431,464.25552368,5397,5343.953,9,103010001
746002.07900391,2573795.51421997,464.41574097,10794,5343.953,9,103010001
746009.26320801,2573794.39593384,465.49462891,7967,5343.953,9,103010001
746009.23180542,2573794.34261963,465.67663574,7967,5343.953,9,103010001
746002.04848633,2573795.36822388,464.89572144,5397,5343.953,9,103010001
746002.04360352,2573795.31854126,465.05673218,10794,5343.953,9,103010001
746002.04369507,2573795.27072022,465.2104187,5397,5343.953,9,103010001
746004.95290527,2573794.47161743,464.12094116,5140,5344.0483,9,103010001
746006.41939697,2573794.14541504,464.44302368,5654,5344.0483,9,103010001
746009.41869507,2573793.56411621,464.95501709,6425,5344.0483,9,103010001
746009.06670532,2573793.52374146,465.08023071,6168,5344.0483,9,103010001
746006.38210449,2573794.97473022,466.62911987,5654,5344.0483,9,103010001
746005.00750122,2573794.53573486,467.50811768,5397,5344.049,9,103010001
746002.13240967,2573795.71813843,463.90924072,6425,5344.149,9,103010001
746002.13689575,2573795.60482666,464.03042603,6682,5344.149,9,103010001
746009.14180908,2573793.82162354,465.68032837,9252,5344.1494,9,103010001
746009.26040039,2573793.67101929,465.83602905,9252,5344.1494,9,103010001
746002.04540405,2573795.21731445,466.8611145,16191,5344.15,9,103010001
746002.02709351,2573795.10464355,466.98132324,16191,5344.15,9,103010001
746002.20308838,2573795.95431397,464.71261597,5397,5344.252,9,103010001
746005.13741455,2573795.41464111,465.19692993,5911,5344.252,9,103010001
746009.30779419,2573794.68331787,465.86123657,21588,5344.252,9,103010001
746009.27849731,2573794.53872559,465.95571899,21588,5344.252,9,103010001
746009.46950684,2573793.34481689,464.4753418,8224,5344.252,9,103010001
746009.24871216,2573794.38592407,466.05532837,7196,5344.252,9,103010001
746002.07479248,2573795.30084106,465.13952637,5397,5344.252,9,103010001
746009.37938843,2573793.05374023,464.66403198,8224,5344.252,9,103010001
746005.01430664,2573794.71642944,465.65261841,5911,5344.252,9,103010001
746009.18718872,2573793.93072388,466.35214233,7196,5344.2524,9,103010001
746002.13439331,2573795.61312744,466.909729,7453,5344.2524,9,103010001
746002.08019409,2573795.48971436,466.98703003,7453,5344.2524,9,103010001
746002.09771118,2573795.34872314,467.08181763,7453,5344.2524,9,103010001
746002.14129028,2573795.7469165,464.3024292,10794,5344.349,9,103010001
746002.11681519,2573795.60302612,464.3550415,10794,5344.349,9,103010001
746002.11528931,2573795.45562622,464.41043091,3598,5344.349,9,103010001
746002.1657959,2573795.97592041,465.96682739,6425,5344.3496,9,103010001
746005.14110718,2573795.41992065,466.50582886,6939,5344.3496,9,103010001
746002.04949341,2573795.17742798,464.51013184,3598,5344.3496,9,103010001
746009.17409668,2573793.93813965,465.49133301,4626,5344.3496,9,103010001
746009.16021118,2573793.76891968,465.55322266,4626,5344.3496,9,103010001
746002.1690918,2573795.923125,467.75582886,5654,5344.3496,9,103010001
746002.1657959,2573795.77133057,467.81384277,5654,5344.3496,9,103010001
746002.08379517,2573795.49233887,466.84564209,3598,5344.4526,9,103010001
746004.47930298,2573795.28784058,466.47161865,3598,5344.8584,9,103010001
746005.08431396,2573795.11892578,466.43621826,3855,5344.8584,9,103010001
746002.09081421,2573795.45013306,465.81182861,3341,5344.8584,9,103010001
746002.07250366,2573795.3719165,465.68011475,3341,5344.8584,9,103010001
746005.03978882,2573794.78533813,465.88632202,3855,5344.8584,9,103010001
746005.0262085,2573794.70602295,465.75372314,7710,5344.8584,9,103010001
746009.19729004,2573794.00192139,466.23553467,13621,5344.8584,9,103010001
746009.17980347,2573793.91192505,466.08334351,4369,5344.8584,9,103010001
746009.19310913,2573793.81744263,465.93551636,4369,5344.8584,9,103010001
746008.99910889,2573793.30282471,465.0189209,4369,5344.8584,9,103010001
746009.08498535,2573793.19793579,464.87973022,4369,5344.8584,9,103010001
746009.31160889,2573793.06973145,464.75671387,4369,5344.8584,9,103010001
746002.22561035,2573796.04653809,465.55374146,5911,5344.958,9,103010001
746002.2282959,2573796.00024292,465.40823364,5911,5344.958,9,103010001
746002.20900879,2573795.95693848,465.25942993,5911,5344.958,9,103010001
746005.15718994,2573795.53481934,465.5486145,6425,5344.958,9,103010001
746005.18889771,2573795.4823291,465.3977356,6425,5344.9585,9,103010001
746005.15859375,2573795.39001343,465.0826416,6425,5344.9585,9,103010001
746007.2065979,2573795.07491943,465.21063232,6939,5344.9585,9,103010001
746002.16838989,2573795.69381592,464.38754272,5911,5344.9585,9,103010001
746002.15288696,2573795.65383789,464.24752808,5911,5344.9585,9,103010001
746002.15270386,2573795.61181519,464.10943604,5911,5344.9585,9,103010001
746002.17620239,2573795.56454346,463.96704102,5911,5344.959,9,103010001
746002.1322876,2573795.52664063,463.81661987,5911,5344.959,9,103010001
746009.00570068,2573792.779021,465.02682495,6682,5344.959,9,103010001
746009.04519043,2573792.72161743,464.86123657,6682,5344.959,9,103010001
746000.58968506,2573796.29302856,467.67224121,6939,5345.06,9,103010001
746000.64660034,2573796.27703735,467.53192139,6939,5345.06,9,103010001
746000.64321289,2573796.2691333,467.38653564,6939,5345.06,9,103010001
746000.59661255,2573796.26663086,467.23251343,6939,5345.06,9,103010001
746000.62868652,2573796.25411865,467.08712769,6939,5345.06,9,103010001
746002.2144104,2573795.98544189,466.00292969,7196,5345.0605,9,103010001
746002.22948608,2573795.97653076,465.85751343,6939,5345.061,9,103010001
746002.23751221,2573795.96813843,465.703125,6939,5345.061,9,103010001
746002.22149048,2573795.96291992,465.54501343,6939,5345.061,9,103010001
746002.24810181,2573795.95251343,465.39373779,6939,5345.061,9,103010001
746002.20940552,2573795.95043823,465.2326355,6939,5345.061,9,103010001
746002.22509155,2573795.94161865,465.07992554,6939,5345.061,9,103010001
746002.25509033,2573795.92462036,464.77432251,6939,5345.0615,9,103010001
746002.20281372,2573795.91284058,464.31134033,6939,5345.0615,9,103010001
746002.16311035,2573795.47143433,466.99743652,16191,5345.1587,9,103010001
746002.24700317,2573795.59731934,466.38421631,16191,5345.1587,9,103010001
746009.10030518,2573793.42654297,464.82363892,14649,5345.26,9,103010001
746009.5006958,2573793.44613525,464.70944214,4883,5345.2603,9,103010001
746002.13439331,2573795.60973999,467.34463501,11051,5345.3613,9,103010001
746009.17281494,2573793.76821777,467.06692505,6425,5345.362,9,103010001
746005.0487915,2573794.60171387,466.10372925,5140,5345.362,9,103010001
746005.06798706,2573794.7066333,465.97732544,5140,5345.362,9,103010001
746002.09050903,2573795.22323486,465.38464355,4626,5345.362,9,103010001
746002.08678589,2573795.32412598,465.26321411,9252,5345.362,9,103010001
746009.28548584,2573794.45623657,466.23782349,19275,5345.362,9,103010001
